timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_count,byte_count,duration,failed_connections,connection_rate,authentication_failures,service,status,label,attack_type,event_id
2026-08-03 19:49:16+00:00,10.0.4.243,10.0.12.91,15563,80,TCP,210,9984,1.7546931361558573,0,2.5952555905896517,0,http,SUCCESS,normal,none,evt_001203
2026-08-02 06:22:23+00:00,10.0.1.250,10.0.18.175,62253,443,TCP,100,51828,0.5019995559061999,0,2.4536547864968843,0,https,SUCCESS,normal,none,evt_001204
2026-08-02 15:34:34+00:00,10.0.5.135,10.0.7.207,40636,25,TCP,142,73832,0.17123511266265937,0,2.3620877449786484,0,smtp,SUCCESS,normal,none,evt_001205
2026-08-01 10:32:06+00:00,10.0.5.207,43.171.164.36,40550,443,TCP,56,65635,3.7716968847197507,1,3.524681452638206,0,https,SUCCESS,normal,none,evt_001206
2026-08-02 08:58:26+00:00,10.0.11.207,10.0.5.89,38848,443,TCP,97,67974,0.8609950516669718,1,2.462083378538117,1,https,SUCCESS,normal,none,evt_001207
2026-08-01 09:58:22+00:00,10.0.18.200,10.0.12.30,24769,5432,TCP,158,52152,8.698675663445158,0,1.7903969981105796,0,sql,SUCCESS,normal,none,evt_001208
2026-08-03 15:55:54+00:00,10.0.12.51,163.56.76.146,25480,25,TCP,118,82781,12.002279407396665,0,1.712488878366007,0,smtp,SUCCESS,normal,none,evt_001209
2026-08-02 07:26:36+00:00,10.0.11.131,10.0.0.253,57486,5432,TCP,96,25811,1.4815596602481984,0,3.5900993560680017,0,sql,SUCCESS,normal,none,evt_001210
2026-08-03 12:26:23+00:00,10.0.0.60,10.0.17.82,26671,22,TCP,103,45568,0.5240165039368446,0,3.4798508216802873,0,ssh,SUCCESS,normal,none,evt_001211
2026-08-01 22:38:15+00:00,10.0.12.183,10.0.15.7,36905,443,TCP,96,42053,0.1792452736077194,0,1.7317716011001008,1,https,SUCCESS,normal,none,evt_001212
2026-08-03 11:11:40+00:00,10.0.3.112,10.0.8.176,28704,3389,TCP,107,29135,1.2303487845854424,0,2.8127237990137166,0,rdp,SUCCESS,normal,none,evt_001213
2026-08-03 06:32:27+00:00,10.0.8.250,10.0.9.46,34607,21,TCP,103,61947,1.2713034898029782,0,5.273408689674976,0,ftp,SUCCESS,normal,none,evt_001214
2026-08-02 13:11:22+00:00,10.0.10.182,65.17.79.23,36527,80,TCP,113,34271,2.6881957892299795,0,2.9664064052600145,0,http,SUCCESS,normal,none,evt_001215
2026-08-03 11:17:20+00:00,10.0.16.42,198.74.163.71,32171,5432,TCP,127,55679,1.3970967461519412,0,5.347644385025953,0,sql,SUCCESS,normal,none,evt_001216
2026-08-02 05:03:25+00:00,10.0.12.248,10.0.1.6,43437,80,TCP,49,40040,2.4848426392758767,1,2.6045876990628045,0,http,SUCCESS,normal,none,evt_001217
2026-08-01 06:53:19+00:00,10.0.9.110,10.0.5.81,29558,25,TCP,137,52862,2.022327716755499,0,0.22787587604082704,0,smtp,SUCCESS,normal,none,evt_001218
2026-08-01 04:30:22+00:00,10.0.0.2,10.0.15.25,45138,25,TCP,122,68740,5.015582809751256,0,2.825526947636337,0,smtp,SUCCESS,normal,none,evt_001219
2026-08-03 01:21:04+00:00,10.0.15.187,103.60.186.151,14602,22,TCP,134,27918,1.9303803781040285,0,1.7179882812844578,0,ssh,SUCCESS,normal,none,evt_001220
2026-08-01 09:35:12+00:00,10.0.0.252,169.197.200.190,45806,21,TCP,129,36348,2.454342763634256,0,3.1225675958006205,0,ftp,SUCCESS,normal,none,evt_001221
2026-08-01 15:12:37+00:00,10.0.5.7,129.191.196.117,29266,80,TCP,60,68285,0.026965127056519846,0,6.740045089588704,0,http,SUCCESS,normal,none,evt_001222
2026-08-02 20:01:03+00:00,10.0.10.228,55.146.131.249,51798,80,TCP,101,26804,0.47650340707881456,0,4.317777902625297,0,http,SUCCESS,normal,none,evt_001223
2026-08-03 01:08:26+00:00,10.0.11.137,168.253.195.116,57611,80,TCP,128,52512,1.0546594755087664,0,2.6787470075430306,0,http,SUCCESS,normal,none,evt_001224
2026-08-03 07:27:08+00:00,10.0.17.40,10.0.12.240,17845,22,TCP,121,47123,1.248762422594774,0,4.4927960597145375,1,ssh,SUCCESS,normal,none,evt_001225
2026-08-01 00:15:07+00:00,59.146.54.236,10.0.15.88,14435,191,TCP,3,138,0.01742374167853311,1,122.36683284123649,0,unknown,REFUSED,anomaly,port_scan,evt_001226
2026-08-03 15:40:50+00:00,10.0.18.13,222.148.25.67,45826,53,UDP,128,46586,1.7476793578150043,0,1.55115023238049,0,dns,SUCCESS,normal,none,evt_001227
2026-08-01 00:25:18+00:00,59.146.54.236,10.0.15.88,47006,220,TCP,2,41,0.030516963428025744,2,133.9269192701616,0,unknown,REFUSED,anomaly,port_scan,evt_001228
2026-08-03 12:58:14+00:00,10.0.1.10,10.0.1.232,10747,3389,TCP,154,49394,0.40251838138995494,0,2.5265475428714383,0,rdp,SUCCESS,normal,none,evt_001229
2026-08-02 18:04:03+00:00,10.0.11.57,10.0.0.56,27548,3389,TCP,161,60134,0.13989499181979603,0,3.000572295480212,0,rdp,SUCCESS,normal,none,evt_001230
2026-08-01 17:37:42+00:00,10.0.12.106,182.145.249.77,16728,80,TCP,168,42119,0.09915090460375219,0,3.251132040934952,0,http,SUCCESS,normal,none,evt_001231
2026-08-02 22:55:45+00:00,10.0.4.247,10.0.9.236,45162,443,TCP,188,51723,1.2943455041875607,0,5.147310578508476,0,https,SUCCESS,normal,none,evt_001232
2026-08-01 09:07:33+00:00,10.0.0.156,101.110.14.152,26980,443,TCP,179,53626,3.6532982580043893,0,3.5182872758134507,0,https,SUCCESS,normal,none,evt_001233
2026-08-02 21:16:21+00:00,10.0.3.51,10.0.19.111,17743,80,TCP,101,45026,4.036541853398137,1,2.891085667833877,0,http,FAILED,normal,none,evt_001234
2026-08-01 06:35:33+00:00,10.0.4.24,10.0.18.77,62159,80,TCP,182,28350,0.11262688586687608,1,4.078239919935426,0,http,SUCCESS,normal,none,evt_001235
2026-08-02 09:39:10+00:00,10.0.7.155,10.0.15.113,59425,53,UDP,110,45783,4.239559309561893,0,1.906610452962089,1,dns,SUCCESS,normal,none,evt_001236
2026-08-02 07:45:12+00:00,10.0.1.22,10.0.17.229,20982,5432,TCP,141,37391,3.721208189753808,1,3.953447661791225,0,sql,SUCCESS,normal,none,evt_001237
2026-08-02 13:42:58+00:00,10.0.2.208,10.0.12.186,2541,3389,TCP,80,23622,5.619443806936214,1,2.443570973393971,0,rdp,SUCCESS,normal,none,evt_001238
2026-08-01 21:05:51+00:00,10.0.12.105,29.176.31.183,1926,80,TCP,138,41258,1.7741882295340048,0,3.615070432169603,0,http,SUCCESS,normal,none,evt_001239
2026-08-03 18:52:56+00:00,10.0.17.42,10.0.1.127,23165,443,TCP,49,38055,0.45744736876321335,0,4.872690324225751,0,https,SUCCESS,normal,none,evt_001240
2026-08-01 05:27:56+00:00,10.0.3.3,10.0.7.163,33925,3389,TCP,158,36611,0.984862123721688,0,3.477581469075458,0,rdp,SUCCESS,normal,none,evt_001241
2026-08-02 18:22:00+00:00,10.0.13.203,212.102.223.124,9827,80,TCP,101,75163,0.6135677858220129,0,1.882711814469476,0,http,SUCCESS,normal,none,evt_001242
2026-08-02 05:08:06+00:00,10.0.7.85,161.68.211.61,18901,53,UDP,91,33258,0.6309873352146101,0,3.7218600028127033,0,dns,SUCCESS,normal,none,evt_001243
2026-08-01 22:29:46+00:00,10.0.6.253,10.0.13.218,12425,80,TCP,118,44875,1.1258100122446277,0,1.1816873904983194,0,http,SUCCESS,normal,none,evt_001244
2026-08-03 09:54:08+00:00,10.0.2.45,158.195.128.80,28772,443,TCP,108,70136,2.816695125039127,0,3.237373921267861,0,https,SUCCESS,normal,none,evt_001245
2026-08-02 20:42:27+00:00,10.0.17.219,82.223.230.217,4832,80,TCP,81,62253,2.4823755813175845,0,3.484408812026163,0,http,FAILED,normal,none,evt_001246
2026-08-03 07:21:17+00:00,10.0.3.195,142.243.92.135,41406,443,TCP,162,34672,2.5217529911905863,0,4.8948037339078665,0,https,SUCCESS,normal,none,evt_001247
2026-08-03 05:50:15+00:00,10.0.5.58,10.0.1.17,12170,443,TCP,102,50549,0.775616041607482,0,3.4415651032565266,0,https,SUCCESS,normal,none,evt_001248
2026-08-01 20:02:41+00:00,10.0.7.70,70.194.75.240,14583,443,TCP,139,57762,0.2577209208093139,0,3.435915695097037,0,https,SUCCESS,normal,none,evt_001249
2026-08-02 20:08:21+00:00,10.0.15.58,10.0.2.142,14729,443,TCP,98,69599,2.8046579739873594,0,0.6886417962605695,0,https,FAILED,normal,none,evt_001250
2026-08-01 17:11:16+00:00,10.0.7.177,191.42.211.199,9044,3389,TCP,114,58871,4.258624519723719,0,3.691981052977916,0,rdp,SUCCESS,normal,none,evt_001251
2026-08-02 04:17:10+00:00,10.0.16.195,10.0.18.124,47912,80,TCP,177,24552,3.0043133321526843,0,3.3408430025508316,0,http,SUCCESS,normal,none,evt_001252
2026-08-02 08:04:09+00:00,10.0.14.215,48.149.147.147,37514,22,TCP,84,50131,1.1458055317897389,0,2.9866154596088013,0,ssh,SUCCESS,normal,none,evt_001253
2026-08-01 07:45:51+00:00,10.0.17.109,10.0.14.64,35766,21,TCP,190,50155,3.008883872013774,0,4.962333513554726,0,ftp,SUCCESS,normal,none,evt_001254
2026-08-03 00:22:55+00:00,10.0.15.234,10.0.8.99,63804,5432,TCP,139,59242,4.5222550012154095,0,2.2294317138262056,0,sql,SUCCESS,normal,none,evt_001255
2026-08-01 21:04:13+00:00,10.0.7.26,10.0.5.245,64062,53,UDP,66,48525,2.407604700010358,0,1.2433742102568777,0,dns,SUCCESS,normal,none,evt_001256
2026-08-01 08:41:21+00:00,10.0.11.245,10.0.17.163,6832,53,UDP,112,45708,4.187533318857741,0,3.37031420113182,0,dns,SUCCESS,normal,none,evt_001257
2026-08-02 10:32:16+00:00,10.0.14.143,10.0.19.195,7743,80,TCP,100,34982,0.18540996920382305,0,3.4942998551215823,0,http,SUCCESS,normal,none,evt_001258
2026-08-02 00:17:22+00:00,10.0.14.3,112.164.157.167,48635,53,UDP,117,33810,0.49785856283728136,0,3.5342082013373943,0,dns,SUCCESS,normal,none,evt_001259
2026-08-03 17:45:18+00:00,10.0.14.65,10.0.3.238,52288,80,TCP,81,23449,1.0840582395626606,0,2.4354183761916506,0,http,SUCCESS,normal,none,evt_001260
2026-08-02 02:39:53+00:00,10.0.14.82,10.0.2.33,62281,25,TCP,152,44283,0.25205266921798647,0,2.874256015622627,0,smtp,SUCCESS,normal,none,evt_001261
2026-08-01 02:17:22+00:00,10.0.10.140,10.0.16.217,36076,443,TCP,86,75812,1.5998903750737936,0,3.1051591073800777,0,https,SUCCESS,normal,none,evt_001262
2026-08-03 07:42:46+00:00,10.0.14.186,69.202.217.110,26825,443,TCP,152,47230,3.6824618327591345,0,3.5611377918812255,1,https,SUCCESS,normal,none,evt_001263
2026-08-03 19:48:21+00:00,10.0.10.18,10.0.13.76,43525,443,TCP,141,55983,2.5884136575927292,0,3.3245128213438093,0,https,SUCCESS,normal,none,evt_001264
2026-08-01 19:41:36+00:00,10.0.7.244,10.0.12.29,13214,443,TCP,153,46522,2.0976271350876976,0,2.054755971664478,0,https,SUCCESS,normal,none,evt_001265
2026-08-01 00:09:59+00:00,10.0.10.18,53.122.182.107,55514,443,TCP,6,227,0.3805040354318156,0,0.2749645502696425,0,https,SUCCESS,anomaly,beaconing,evt_001266
2026-08-02 08:59:37+00:00,10.0.18.80,10.0.18.40,18276,5432,TCP,98,58863,3.4118400032600347,0,1.7521870795371275,1,sql,SUCCESS,normal,none,evt_001267
2026-08-03 03:56:46+00:00,10.0.2.232,10.0.3.224,39248,53,UDP,149,32537,1.1976496580140186,0,2.3159850812074447,1,dns,SUCCESS,normal,none,evt_001268
2026-08-01 13:19:35+00:00,10.0.10.41,139.153.13.185,64744,80,TCP,85,47953,2.29085908974624,0,2.344233151977328,0,http,SUCCESS,normal,none,evt_001269
2026-08-03 23:57:20+00:00,10.0.0.5,10.0.0.28,54280,80,TCP,84,51436,4.1889678906679295,0,4.224196569443385,0,http,SUCCESS,normal,none,evt_001270
2026-08-03 01:36:50+00:00,10.0.6.165,10.0.17.224,50376,53,UDP,100,58392,7.58702272626787,1,2.3212335019739534,0,dns,SUCCESS,normal,none,evt_001271
2026-08-03 03:27:26+00:00,10.0.3.246,71.108.209.174,58385,22,TCP,154,42723,0.5426727779101097,0,2.43803953897927,0,ssh,REFUSED,normal,none,evt_001272
2026-08-02 03:54:08+00:00,10.0.7.235,26.132.8.125,49406,443,TCP,123,52485,1.9411384716406372,0,3.7727912142374818,0,https,SUCCESS,normal,none,evt_001273
2026-08-01 18:17:47+00:00,10.0.1.81,10.0.16.6,15648,80,TCP,91,33388,1.7685254579013647,0,3.79433710731662,0,http,SUCCESS,normal,none,evt_001274
2026-08-02 08:23:59+00:00,10.0.5.169,70.127.78.216,64998,443,TCP,136,22335,2.9918420936307255,0,3.0148980416534243,0,https,SUCCESS,normal,none,evt_001275
2026-08-02 03:12:10+00:00,10.0.18.93,175.21.25.96,29463,443,TCP,111,50182,1.7526081998088803,0,3.637191933821483,0,https,SUCCESS,normal,none,evt_001276
2026-08-03 05:12:41+00:00,10.0.13.12,10.0.15.115,19458,443,TCP,144,54081,0.33115089085714344,1,2.478460566023682,0,https,SUCCESS,normal,none,evt_001277
2026-08-03 23:23:16+00:00,10.0.5.252,187.140.164.243,44384,443,TCP,120,51917,0.40176681935007,0,1.1055802846178104,0,https,SUCCESS,normal,none,evt_001278
2026-08-02 01:33:05+00:00,10.0.11.247,10.0.4.88,52280,443,TCP,117,31290,0.7360929733165311,0,5.0858046961682515,0,https,SUCCESS,normal,none,evt_001279
2026-08-02 05:22:25+00:00,10.0.13.26,10.0.4.139,18931,443,TCP,123,72705,1.555559753548982,0,0.8272394100451859,0,https,SUCCESS,normal,none,evt_001280
2026-08-01 20:05:14+00:00,10.0.0.235,10.0.3.125,54297,21,TCP,124,46688,2.116567316026792,0,2.5225040084595376,0,ftp,SUCCESS,normal,none,evt_001281
2026-08-01 23:47:14+00:00,10.0.1.96,10.0.3.234,61931,80,TCP,119,72330,0.21700790244005505,0,1.7780213611664901,0,http,SUCCESS,normal,none,evt_001282
2026-08-02 16:01:12+00:00,10.0.5.14,90.227.110.74,27978,80,TCP,114,77379,0.15304205580826727,0,1.9026629200937297,1,http,SUCCESS,normal,none,evt_001283
2026-08-02 04:49:04+00:00,10.0.7.120,10.0.0.189,34068,80,TCP,114,61183,1.8971627222530745,0,0.8245539801844983,0,http,SUCCESS,normal,none,evt_001284
2026-08-02 13:35:32+00:00,10.0.19.98,10.0.9.240,56536,22,TCP,156,48729,0.20513060412789197,0,4.092913698447335,0,ssh,SUCCESS,normal,none,evt_001285
2026-08-03 00:47:08+00:00,10.0.5.127,10.0.18.71,12973,443,TCP,33,39020,0.5982006443489882,0,2.8846056702244014,0,https,SUCCESS,normal,none,evt_001286
2026-08-02 14:10:34+00:00,10.0.11.44,10.0.13.186,5135,443,TCP,198,73468,1.7589264259315125,0,1.0315655513282642,0,https,SUCCESS,normal,none,evt_001287
2026-08-01 01:17:19+00:00,10.0.6.143,10.0.5.21,3401,443,TCP,100,68160,4.920773307796988,0,2.8709998146831293,0,https,SUCCESS,normal,none,evt_001288
2026-08-02 21:28:27+00:00,10.0.6.188,46.146.139.121,39232,80,TCP,125,36018,5.952873282988192,0,2.5622353153557964,0,http,SUCCESS,normal,none,evt_001289
2026-08-02 22:42:49+00:00,10.0.1.32,10.0.0.63,28352,21,TCP,138,33338,0.39416797001136905,0,2.242837516024136,0,ftp,SUCCESS,normal,none,evt_001290
2026-08-03 11:26:19+00:00,10.0.4.16,10.0.17.26,32811,80,TCP,103,46456,1.6707273313758209,0,4.322138956232871,0,http,SUCCESS,normal,none,evt_001291
2026-08-02 12:45:59+00:00,10.0.19.100,10.0.8.38,58837,21,TCP,101,21752,7.634395856840385,0,4.405829411021733,0,ftp,SUCCESS,normal,none,evt_001292
2026-08-02 03:46:04+00:00,10.0.18.110,10.0.8.91,10019,53,UDP,65,50922,1.6953748681493677,1,4.427905276444995,0,dns,SUCCESS,normal,none,evt_001293
2026-08-01 10:19:18+00:00,10.0.16.122,10.0.0.124,14841,443,TCP,51,47006,0.24473750197353145,0,2.92475228377951,0,https,SUCCESS,normal,none,evt_001294
2026-08-01 00:13:36+00:00,10.0.9.74,10.0.9.53,4360,5432,TCP,183,47389,4.762485251002781,0,3.6982205271684943,0,sql,SUCCESS,normal,none,evt_001295
2026-08-02 15:12:19+00:00,10.0.5.138,78.72.62.174,32761,25,TCP,138,50190,5.090407658384519,0,2.2203637795491793,0,smtp,SUCCESS,normal,none,evt_001296
2026-08-03 08:23:45+00:00,10.0.13.110,10.0.8.40,10993,80,TCP,101,34115,5.27876502098196,0,1.8036680939083913,0,http,SUCCESS,normal,none,evt_001297
2026-08-01 04:42:04+00:00,10.0.9.14,10.0.9.198,18596,443,TCP,111,31123,2.460790178875078,0,2.383340182519216,0,https,SUCCESS,normal,none,evt_001298
2026-08-02 10:34:23+00:00,10.0.13.7,10.0.14.190,31583,80,TCP,193,58905,3.672911448040333,0,3.816437906030943,0,http,SUCCESS,normal,none,evt_001299
2026-08-01 18:05:17+00:00,10.0.9.144,93.223.120.73,6146,80,TCP,136,19794,1.6160176435444773,0,2.2926457578424317,0,http,SUCCESS,normal,none,evt_001300
2026-08-03 04:23:12+00:00,10.0.8.153,10.0.1.199,43063,443,TCP,28,30261,0.4612726557743432,0,4.058953380078968,0,https,SUCCESS,normal,none,evt_001301
2026-08-02 00:12:09+00:00,10.0.0.156,126.82.157.34,34711,3389,TCP,128,35631,1.4366062552128678,0,2.8563873205712222,0,rdp,SUCCESS,normal,none,evt_001302
2026-08-01 19:13:40+00:00,10.0.14.206,10.0.19.111,49219,25,TCP,178,33327,3.502289595023831,0,2.8492641406326458,0,smtp,SUCCESS,normal,none,evt_001303
2026-08-03 06:54:59+00:00,10.0.7.147,65.223.87.141,4402,53,UDP,118,17182,3.1766364316239426,1,1.4737133302199246,0,dns,SUCCESS,normal,none,evt_001304
2026-08-02 00:36:47+00:00,10.0.4.16,10.0.16.129,36143,80,TCP,188,56400,6.983832572901974,1,2.3294097138403993,0,http,SUCCESS,normal,none,evt_001305
2026-08-01 02:45:25+00:00,10.0.5.214,10.0.11.196,11379,443,TCP,158,39609,0.0006227069166332172,0,4.664743520576188,0,https,SUCCESS,normal,none,evt_001306
2026-08-01 20:46:30+00:00,10.0.7.241,108.178.129.93,52908,443,TCP,103,41505,8.173004892192173,0,2.2222363942717296,0,https,SUCCESS,normal,none,evt_001307
2026-08-03 00:21:03+00:00,10.0.12.23,96.109.137.229,29267,5432,TCP,90,48710,2.7197374369408034,0,2.330271326103511,0,sql,SUCCESS,normal,none,evt_001308
2026-08-02 02:50:13+00:00,10.0.5.93,50.217.111.39,22595,22,TCP,183,49482,2.270404860680073,0,3.565280729819269,0,ssh,SUCCESS,normal,none,evt_001309
2026-08-01 00:09:51+00:00,10.0.19.56,27.21.68.78,63090,53,UDP,164,22043,0.3119846994633716,0,3.5636153987238246,0,dns,SUCCESS,normal,none,evt_001310
2026-08-01 08:46:08+00:00,10.0.10.107,10.0.6.178,9339,53,UDP,124,57663,4.305441260444631,0,4.25515218385707,0,dns,FAILED,normal,none,evt_001311
2026-08-03 22:41:32+00:00,10.0.0.74,10.0.10.28,19239,80,TCP,137,42445,1.7850217545558256,0,3.1762181500903726,0,http,SUCCESS,normal,none,evt_001312
2026-08-02 01:28:04+00:00,10.0.4.50,10.0.3.101,8743,443,TCP,84,46247,3.4175052282340355,0,6.207691319400684,0,https,SUCCESS,normal,none,evt_001313
2026-08-02 16:00:58+00:00,10.0.19.38,10.0.6.217,30990,80,TCP,105,61991,2.8270392353057794,0,2.8328912253714034,0,http,SUCCESS,normal,none,evt_001314
2026-08-03 06:11:54+00:00,10.0.14.3,10.0.11.101,20675,21,TCP,70,44271,6.258631727384318,0,4.048519504867435,0,ftp,FAILED,normal,none,evt_001315
2026-08-03 12:28:11+00:00,10.0.2.73,149.22.179.80,33436,443,TCP,128,48363,11.60508891378656,0,4.27478018614421,0,https,SUCCESS,normal,none,evt_001316
2026-08-01 16:11:16+00:00,10.0.15.93,10.0.19.176,57347,443,TCP,59,47352,16.103761290911244,0,3.6077580514008902,0,https,SUCCESS,normal,none,evt_001317
2026-08-02 12:16:08+00:00,10.0.18.49,10.0.4.24,46809,80,TCP,130,40272,0.34470843621315467,0,1.8491633966264274,1,http,SUCCESS,normal,none,evt_001318
2026-08-02 18:17:34+00:00,10.0.17.147,54.105.169.190,39003,22,TCP,109,51577,3.90299848317949,0,3.124134125585971,0,ssh,SUCCESS,normal,none,evt_001319
2026-08-03 21:08:36+00:00,10.0.5.23,85.215.49.106,31892,25,TCP,102,45441,1.6127655257092695,1,2.311999378839399,0,smtp,SUCCESS,normal,none,evt_001320
2026-08-01 07:24:53+00:00,10.0.6.222,197.9.61.71,59810,22,TCP,121,33515,0.12530823558681992,0,4.151805606481088,0,ssh,SUCCESS,normal,none,evt_001321
2026-08-03 10:15:49+00:00,10.0.8.245,152.27.251.40,19617,22,TCP,192,20223,0.06093814504881633,0,2.375293904573507,1,ssh,TIMEOUT,normal,none,evt_001322
2026-08-02 06:33:21+00:00,10.0.10.109,10.0.0.152,37382,53,UDP,112,32401,3.1711189815414347,0,2.1527151145412073,0,dns,SUCCESS,normal,none,evt_001323
2026-08-01 14:33:29+00:00,10.0.11.129,10.0.13.101,65155,443,TCP,95,31870,1.2678626219495577,0,3.555179875494761,0,https,SUCCESS,normal,none,evt_001324
2026-08-01 00:04:42+00:00,107.37.111.60,10.0.10.58,32551,22,TCP,17,1874,0.14129370480932504,2,15.22068249786251,5,ssh,FAILED,anomaly,brute_force,evt_001325
2026-08-01 12:16:39+00:00,10.0.10.159,10.0.13.136,4722,53,UDP,120,40827,5.8500011110218155,0,3.498287907073945,0,dns,SUCCESS,normal,none,evt_001326
2026-08-02 03:22:29+00:00,10.0.13.253,35.50.45.48,46264,21,TCP,143,28988,0.6277797959657382,0,0.48956895300599435,0,ftp,SUCCESS,normal,none,evt_001327
2026-08-01 22:05:18+00:00,10.0.18.190,10.0.4.135,62986,5432,TCP,126,62422,1.8231108501549433,0,5.198795176170247,0,sql,SUCCESS,normal,none,evt_001328
2026-08-01 08:18:49+00:00,10.0.18.19,10.0.15.110,59312,443,TCP,144,39775,0.5040328403425505,0,1.033289554316493,0,https,SUCCESS,normal,none,evt_001329
2026-08-03 22:58:41+00:00,10.0.19.12,32.78.186.116,5418,443,TCP,80,70654,2.702457131890556,0,1.763721203943504,1,https,SUCCESS,normal,none,evt_001330
2026-08-01 06:36:25+00:00,10.0.4.64,10.0.19.159,46061,3389,TCP,208,40471,17.473705139199115,0,1.7656846869345206,0,rdp,SUCCESS,normal,none,evt_001331
2026-08-01 12:27:58+00:00,10.0.6.186,139.123.201.191,16077,80,TCP,144,48048,0.9958191838818771,0,3.1844129223686792,0,http,SUCCESS,normal,none,evt_001332
2026-08-02 09:02:07+00:00,10.0.7.142,172.66.241.209,57651,80,TCP,64,52479,4.009253668646334,0,1.676479609457696,0,http,SUCCESS,normal,none,evt_001333
2026-08-02 20:58:02+00:00,10.0.8.167,186.105.197.101,28188,443,TCP,125,36405,1.823631601799915,0,2.900978717021278,0,https,SUCCESS,normal,none,evt_001334
2026-08-01 15:23:58+00:00,10.0.12.151,10.0.18.61,64905,443,TCP,104,17933,0.8473863359483708,0,4.13004269055965,0,https,SUCCESS,normal,none,evt_001335
2026-08-03 00:32:06+00:00,10.0.8.160,10.0.0.1,57105,443,TCP,164,55398,0.047945281902902426,0,2.795678127181982,0,https,SUCCESS,normal,none,evt_001336
2026-08-02 06:09:25+00:00,10.0.8.59,10.0.2.180,17401,3389,TCP,110,39056,4.445459079199663,0,3.324625558715371,0,rdp,SUCCESS,normal,none,evt_001337
2026-08-03 12:30:09+00:00,10.0.14.246,70.122.220.109,54973,22,TCP,129,34153,2.4378425686030107,1,2.293168516810697,0,ssh,SUCCESS,normal,none,evt_001338
2026-08-02 09:55:19+00:00,10.0.6.90,71.196.66.158,53928,3389,TCP,94,79803,0.47703466835343666,0,1.0807989848464508,0,rdp,SUCCESS,normal,none,evt_001339
2026-08-01 19:14:45+00:00,10.0.10.151,217.206.124.222,56721,3389,TCP,71,39669,0.8095514275952911,0,1.2386077972184983,0,rdp,SUCCESS,normal,none,evt_001340
2026-08-02 09:03:40+00:00,10.0.1.251,10.0.18.2,30550,80,TCP,162,38821,0.8885628914956738,0,1.192929427620112,1,http,SUCCESS,normal,none,evt_001341
2026-08-01 09:16:47+00:00,10.0.12.122,10.0.15.125,18994,53,UDP,205,65933,4.364946357854011,0,1.8143347713084554,0,dns,SUCCESS,normal,none,evt_001342
2026-08-02 01:00:33+00:00,10.0.17.212,10.0.12.243,9269,80,TCP,124,39205,0.3403113384780042,0,3.4201327791804643,0,http,SUCCESS,normal,none,evt_001343
2026-08-03 05:30:40+00:00,10.0.14.228,182.23.51.43,9588,443,TCP,181,32204,4.605694075973982,0,2.1084763389707986,0,https,SUCCESS,normal,none,evt_001344
2026-08-03 00:25:10+00:00,10.0.11.162,192.116.104.199,40397,22,TCP,91,74600,0.08856267242509322,0,3.0371433681374915,0,ssh,SUCCESS,normal,none,evt_001345
2026-08-01 23:14:41+00:00,10.0.5.242,101.254.96.196,26735,80,TCP,154,76350,0.4227582680522791,0,2.475951730031568,0,http,SUCCESS,normal,none,evt_001346
2026-08-02 20:28:31+00:00,10.0.2.1,137.164.74.181,42919,443,TCP,119,70131,1.6987464570496051,0,3.9214516998900395,0,https,SUCCESS,normal,none,evt_001347
2026-08-02 15:15:26+00:00,10.0.16.72,135.175.79.67,29157,80,TCP,90,49591,2.3065700768176094,0,2.6896299750519788,0,http,SUCCESS,normal,none,evt_001348
2026-08-03 00:42:04+00:00,10.0.12.28,10.0.12.87,47719,22,TCP,84,38107,0.4668084353354138,0,2.507295709401644,0,ssh,SUCCESS,normal,none,evt_001349
2026-08-01 08:14:29+00:00,10.0.2.181,10.0.4.143,55793,25,TCP,88,49532,1.4851034865391584,0,2.323557338886931,0,smtp,SUCCESS,normal,none,evt_001350
2026-08-01 14:23:40+00:00,10.0.3.66,10.0.9.169,24974,3389,TCP,99,56908,0.5395343761785073,0,3.275356184579622,0,rdp,SUCCESS,normal,none,evt_001351
2026-08-02 04:44:34+00:00,10.0.1.115,10.0.8.223,52145,53,UDP,114,55753,1.6085971146299487,0,3.6846842980401475,0,dns,SUCCESS,normal,none,evt_001352
2026-08-02 12:48:59+00:00,10.0.18.30,78.76.208.109,9025,53,UDP,149,32701,14.048139583395752,0,2.722840549059881,0,dns,SUCCESS,normal,none,evt_001353
2026-08-01 07:41:46+00:00,10.0.7.91,10.0.8.59,51905,53,UDP,94,49982,4.0020912128490815,0,5.433319493767053,0,dns,SUCCESS,normal,none,evt_001354
2026-08-03 16:44:48+00:00,10.0.7.148,10.0.10.171,42185,53,UDP,116,58685,5.679023105755676,0,2.9362928090768374,0,dns,SUCCESS,normal,none,evt_001355
2026-08-01 00:11:32+00:00,59.146.54.236,10.0.15.88,48110,823,TCP,1,146,0.027216329944596614,1,65.77582006571625,0,unknown,REFUSED,anomaly,port_scan,evt_001356
2026-08-01 03:30:01+00:00,10.0.10.18,53.122.182.107,61085,443,TCP,4,489,0.22423913363638603,0,0.14747213385769403,0,https,SUCCESS,anomaly,beaconing,evt_001357
2026-08-01 09:48:05+00:00,10.0.16.26,10.0.4.191,52604,443,TCP,64,43402,0.4506277511934608,0,5.346069990400426,0,https,SUCCESS,normal,none,evt_001358
